texto,label
El apedreadero está ubicado cerca del río.,0
La eutropelica es una planta poco común en estas zonas.,0
Actuó apremiadamente para resolver el problema.,0
Es necesario dilucidar los hechos antes de tomar una decisión.,0
La arquada del puente necesita reparaciones urgentes.,0
El garojo atacó el cultivo de maíz este año.,0
"Inclusive, participaron personas de todas las edades.",0
La flor violacea es muy apreciada por su belleza.,0
El anteproyecto será presentado la próxima semana.,0
La morionda del bosque era un espectáculo natural impresionante.,0
El ábaco es una herramienta antigua para cálculos matemáticos.,0
La demostina demostró su valía en el torneo regional.,0
La bistorta crece cerca de ríos y arroyos.,0
El esco ldo era visible tras el golpe.,0
El canillero vendía periódicos en la esquina.,0
La murtina florece en climas fríos y húmedos.,0
El caracolero se movía lentamente por el jardín.,0
El catalanismo tiene una rica historia cultural.,0
Fue acatable a las reglas del juego sin objeciones.,0
El curadgo tradicional cura muchas dolencias.,0
El romancerista narraba historias antiguas con pasión.,0
El mancer fue elegido como líder del grupo.,0
Se debe centralizar la información para mejorar la gestión.,0
La afectiva respuesta conmovió a todos los presentes.,0
La pantorrillera estaba adolorida tras la caminata.,0
La extranjería regula la entrada de extranjeros al país.,0
La religa unió los documentos para su archivo.,0
El proyecto engendrable recibió fondos para su desarrollo.,0
El raposero es un animal nocturno que habita en el bosque.,0
El torticero manipuló la situación para su beneficio.,0
Intentó eludir las preguntas incómodas durante la entrevista.,0
El ventorro estaba lleno de gente disfrutando del festival.,0
La traslata del paciente fue realizada con cuidado.,0
El gachi apoyó la iniciativa comunitaria.,0
El mocete mostró gran entusiasmo en la competencia.,0
Su actitud dechado reflejaba sabiduría y experiencia.,0
El edificio es sólido y resistente a temblores.,0
La conejuna tiene hábitos nocturnos muy marcados.,0
El brasilado llegó temprano a la reunión internacional.,0
La emboscada sorprendió al ejército enemigo.,0
La cimbalaria resonaba en el concierto folclórico.,0
La marcola se destaca por su gran tamaño.,0
Estaba casquiblando la madera para hacer carbón.,0
La letra rho es la decimoctava del alfabeto griego.,0
El abacero entregó la mercancía sin demora.,0
Chabela siempre tiene una sonrisa para todos.,0
El camarlengo supervisó la ceremonia con gran solemnidad.,0
El mege del pueblo es conocido por sus consejos sabios.,0
"Su estado de ánimo es indefinible, cambia constantemente.",0
Okelnestor es un nombre peculiar que pocos conocen.,0
La lluvia calabobos cayó suave durante toda la tarde.,0
"En el texto, un paréntesis aclaraba una idea importante.",0
Siempre gritas cuando estás emocionado.,0
La flechilla apuntaba directamente hacia el objetivo.,0
El motor fue potenciado para mejorar su rendimiento.,0
El enfoque probabilista ayuda a predecir resultados inciertos.,0
La anquiboyuna es una planta típica de la región.,0
El caso oblativo fue resuelto rápidamente por el juez.,0
El fernambuco crece abundantemente en el bosque tropical.,0
Su fantochada en la reunión no convenció a nadie.,0
La albufera es un ecosistema lleno de vida acuática.,0
La fruta aguajinosa estaba deliciosa y dulce.,0
Aseguir las instrucciones es vital para el éxito del proyecto.,0
El emborronador arruinó todo el trabajo con tinta.,0
La cascarria dejó manchas difíciles de limpiar.,0
Su tono admirativo revelaba su respeto profundo.,0
"Al despasmarse, recuperó el control de la situación.",0
El comentario socarrón causó risas en la audiencia.,0
No debes achantarte ante los desafíos de la vida.,0
El gabijón fue capturado cerca del río.,0
Se necesita validad la información antes de publicarla.,0
La operación clandestina fue descubierta por la policía.,0
La burdalla se extendió rápidamente por la ciudad.,0
La inspección reveló varias irregularidades en el edificio.,0
Encostalar las mercancías facilita su transporte.,0
Arrumar los muebles dejó la casa más ordenada.,0
El déficit presupuestal preocupa a los funcionarios.,0
La chanfaina es un plato típico de la gastronomía local.,0
Su opinión contraria generó un debate interesante.,0
La defensa bárbarica fue duramente criticada.,0
El terreno granoso dificulta el cultivo de algunas plantas.,0
El amarraje del barco fue realizado con precisión.,0
La respuesta TRUE indica que la condición es verdadera.,0
El colutorio ayuda a mantener una buena higiene bucal.,0
La lenguazuela es una planta medicinal utilizada en infusiones.,0
La juntera organizó la reunión del barrio.,0
La aguaitadora vigilaba desde lejos sin ser vista.,0
Se debe sabatizar el área para evitar contagios.,0
Su conducta pecaminosa fue condenada por la comunidad.,0
Su respuesta tardó más de lo esperado.,0
Su voz suspirosa transmitía mucha emoción.,0
El licitante presentó la mejor oferta para el contrato.,0
La tocinera preparó un delicioso plato para la fiesta.,0
La cadenera llevó las cadenas para asegurar la puerta.,0
El charquetal se extendía a lo largo del camino.,0
Los abuelos contaron historias de su juventud.,0
La alcachofada fue el plato principal del banquete.,0
Gustavoxtves es un usuario activo en redes sociales.,0
Orientauam marcó el rumbo del equipo hacia la victoria.,0
La sarmatica destacó por su belleza natural.,0
La cardencha crece en terrenos secos y áridos.,0
El capelo cubría la cabeza del sacerdote durante la misa.,0
Su testimonio es creíble y respaldado por pruebas.,0
El medicamento atormeció sus sentidos temporalmente.,0
El hacking puede comprometer la seguridad de los sistemas.,0
Agarrochar las cuerdas asegura que no se suelten durante el viaje.,0
El ombú es un árbol típico de las pampas argentinas.,0
Fue excomulgado por la iglesia tras su acto indebido.,0
La palabra \aque no está en el diccionario oficial.,0
El carramarro descansaba a la sombra de un árbol.,0
El cumplidero entregó todos los documentos a tiempo.,0
El tendero atiende con amabilidad a todos sus clientes.,0
El forambre es una pieza esencial en la maquinaria.,0
El anchuelo atrapó varios peces en el lago.,0
La fiesta fue acordablemente organizada por los jóvenes.,0
La previsión meteorológica anuncia lluvias para mañana.,0
Acabar con la corrupción es un objetivo nacional.,0
La película tuvo un final espantoso que decepcionó a la audiencia.,0
Su refunfuñadura constante irritaba a sus compañeros.,0
Los equipos quedaron emparejados para la semifinal.,0
La boletera vendió todos los boletos en menos de una hora.,0
La planta arboriforme embellece el parque central.,0
Debemos peerar los datos antes de tomar una decisión.,0
"Huf, eso fue inesperado.",0
El zombie caminaba lentamente por la calle desierta.,0
Algodonar las heridas ayuda a su cicatrización.,0
El brezo florece en primavera con gran intensidad.,0
Se sentía envergonzado por su error público.,0
Su disculpa apologética fue aceptada por todos.,0
La celebración fue apoteósica y llena de alegría.,0
Debemos competer para alcanzar nuestras metas.,0
La generala dirigió la operación con gran eficiencia.,0
El amartelado disparó con precisión al objetivo.,0
El estudio extensivo reveló nuevos datos importantes.,0
El fusil fue entregado a los soldados para el entrenamiento.,0
La votación electiva se realizará la próxima semana.,0
Se cometió un mancellar en la presentación oficial.,0
El robador fue capturado por la policía en flagrancia.,0
La causa ajuiciada será revisada por el tribunal superior.,0
Su propuesta preferida ganó el concurso.,0
La desamortizadora recuperó bienes para el estado.,0
La treintaidosava edición del evento fue todo un éxito.,0
El lexicón del idioma evoluciona constantemente.,0
La infosura del sistema fue solucionada tras la actualización.,0
Decidieron recoser la tela rota para salvar la prenda.,0
El salón estaba entapetado con elegantes cortinas.,0
El país está gobernando con justicia y transparencia.,0
La alaga crece silvestre en las montañas.,0
Su actitud catódica refleja un estado negativo.,0
La situación martirial de los prisioneros es desgarradora.,0
El movimiento formó una elipse perfecta en el aire.,0
Es un metalista apasionado de la música pesada.,0
El desmembramiento del cuerpo fue horrendo.,0
Dialogaron interlocutoriamente para llegar a un acuerdo.,0
El camino estaba empedrado y dificultaba el paso.,0
La película danto fue un éxito inesperado.,0
El esquelatado del animal fue encontrado en el bosque.,0
Necesito componer esta canción para el concierto.,0
Su tono alióso causó molestia en la reunión.,0
El dictamen difinitorio cerró el caso.,0
El novallo fue recibido con gran alegría.,0
La arisnegra pintó su rostro con cuidado.,0
La radiografía radioscópica mostró una fractura.,0
El barco sobrevela para evitar daños mayores.,0
La unalba anunció el inicio de un nuevo día.,0
El peól se encontraba en medio del campo.,0
Una nortada fresca llegó con el amanecer.,0
El luv es un término técnico poco conocido.,0
El sintonizador captó todas las emisoras sin problema.,0
No debes tapujarse ante los problemas que enfrentas.,0
El rechinamiento del motor alertó a los mecánicos.,0
"Trabajó desidiosamente, sin compromiso alguno.",0
El grupo fue contracuartelado para evitar disturbios.,0
La escupida fue considerada una falta de respeto.,0
En el serrasuelo se encontraron restos arqueológicos.,0
Fue un venturoso encuentro que cambió su vida.,0
Colocaron una enjalma al caballo antes de montar.,0
El nacimiento del bebé fue celebrado con alegría.,0
El girifalte es una estructura arquitectónica llamativa.,0
Reconocer sus errores es el primer paso para mejorar.,0
La chocolatada calentó el corazón de todos los niños.,0
La sulfatación afecta la calidad del suelo agrícola.,0
La juguetería abrió sus puertas para la temporada navideña.,0
La tiricia afecta la capacidad para digerir ciertos alimentos.,0
El tilo es una planta usada para infusiones relajantes.,0
Su actitud abismática mostró una profunda tristeza.,0
La desmonetización del billete generó confusión en el mercado.,0
El greferendum decidirá el futuro del proyecto.,0
"Pujantemente, logró abrirse camino en la empresa.",0
El almacenero siempre atiende con amabilidad a los clientes.,0
Your idea es innovadora y merece ser escuchada.,0
La doblonada en la tela causó un defecto en la prenda.,0
La detractora criticó sin fundamentos válidos.,0
"Después de comer, sintió la necesidad de arrota.",0
La música no debe desentonar en una ceremonia formal.,0
El ambiente playero invita a la relajación y diversión.,0
El espejo espejado reflejaba el paisaje con claridad.,0
El clarín anunció el inicio de la ceremonia oficial.,0
La planta crecerá rápidamente si la cuidas bien.,0
El cachalote es uno de los mamíferos marinos más grandes.,0
La colegiala llegó puntual a la escuela.,0
Su desenfado en la conversación sorprendió a todos.,0
El bugle sonó fuerte durante el desfile.,0
El pancho preparó una comida deliciosa para la familia.,0
La tecnología avanza a pasos agigantados.,0
El aguatero repartió agua fresca a los trabajadores.,0
El artimón fue colocado en el barco para mejorar la maniobrabilidad.,0
No debes ensalobrarte con comentarios negativos.,0
Rodrigón es un apodo común en esa región.,0
La baezana fue el punto de encuentro de los amigos.,0
La esclavona trabajó sin descanso durante horas.,0
El estilo ovidiano se caracteriza por su elegancia.,0
La verdinegra es una planta típica del lugar.,0
La canterla decoró la plaza central con flores.,0
El cineasta presentó su última obra en el festival.,0
La plasmadora de ideas es fundamental en cualquier proyecto.,0
El arpa produce un sonido dulce y melodioso.,0
La desgana por estudiar afectó su rendimiento escolar.,0
La consanguínea apoyó en todo momento a su familia.,0
El verbo deverbativo forma palabras nuevas.,0
La mediada del terreno fue realizada con precisión.,0
Su presencia conspicua llamó la atención de todos.,0
La eslovena viajó desde Europa para el evento.,0
La acritud de sus palabras causó tensión en la reunión.,0
La llamadera en la puerta sonó varias veces.,0
Los tatas prepararon la comida para la celebración.,0
Su actitud apocada impidió que se defendiera.,0
La mentecatería de algunos sorprende por su falta de lógica.,0
Es necesario erradicar la corrupción en el gobierno.,0
Debemos solevar el problema antes de actuar.,0
Armos un plan para mejorar la situación.,0
Peter llegó tarde a la reunión.,0
La superación personal es clave para el éxito.,0
La aculla se utiliza para proteger la fruta.,0
La morocha tenía un estilo muy particular.,0
La camorra entre vecinos causó disturbios.,0
El carmineo del atardecer fue impresionante.,0
El apedreamiento fue una respuesta violenta.,0
El avión aterriza suavemente en la pista.,0
El bucardo es un animal en peligro de extinción.,0
La elevación del edificio permitió una vista espectacular.,0
La ponencia fue bien recibida por los asistentes.,0
El moruro es un pez típico del río.,0
Los iphones se actualizan constantemente.,0
Su actitud compasiónada hacia los demás es admirable.,0
El suspecto fue detenido por la policía.,0
La fumigatoria realizó su trabajo al amanecer.,0
El sene es una planta medicinal muy utilizada.,0
Su locuacidad hizo que todos lo escucharan atentos.,0
Me sentí cansado y decidí dormir.,0
El suelo estaba cascante después de la tormenta.,0
La verdeja crece rápido en los jardines.,0
El capararoch es un insecto poco conocido.,0
El conyector está roto y no transmite señal.,0
La perífrasis verbal es un tema difícil de entender.,0
El tempanil fue utilizado en la construcción.,0
Es un emprendedor que siempre busca nuevas oportunidades.,0
La masa quedó apelmazadamente pegajosa.,0
El Tigre es un símbolo de fuerza y poder.,0
La nena jugaba feliz en el parque.,0
Prontamente respondieron a la llamada de auxilio.,0
La poliantea tiene propiedades medicinales.,0
La crema ablandativa ayudó a suavizar la piel.,0
Esa camisa ya está muy gastada.,0
El marrillo es un color que no combina bien.,0
Encontraron un espécimen raro en el bosque.,0
La vulgada opinión no siempre es la correcta.,0
Su argumento fue muy especulativo y poco claro.,0
El antropoide es un primate muy cercano al ser humano.,0
La rapiadora recolecta frutas en el campo.,0
Ponle atención a las instrucciones para evitar errores.,0
No te azareares por problemas pequeños.,0
La electrolítica es fundamental para la batería.,0
La estrella estaba estrellada en el cielo nocturno.,0
El cacique lideraba la comunidad con respeto.,0
La inexperiencia puede causar errores en el trabajo.,0
"Pongas lo que pongas, siempre hay una solución.",0
El morrion es un tipo de casco antiguo.,0
El estetoscopio es vital para los médicos.,0
El trial es un deporte extremo muy desafiante.,0
Quieren torrear al oponente con mucha habilidad.,0
Calidonia es un barrio tradicional de la ciudad.,0
El videoveranomtv mostró conciertos al aire libre.,0
La carraspina afectó su voz durante días.,0
Zoltani es un nombre poco común en la región.,0
El trasformamiento del proyecto fue notable.,0
No te chivares con los secretos de los demás.,0
Los títulos universitarios tienen gran valor social.,0
El vindicatorio sentenció al acusado.,0
Alambicar el texto puede hacerlo más confuso.,0
Es importante agravar la situación para analizarla.,0
Williams es un jugador destacado del equipo.,0
El corcarse del barco causó preocupación.,0
Proveer recursos es parte del trabajo del equipo.,0
El subidor de escalera facilitó el acceso.,0
La honradera defendió sus derechos con valentía.,0
Alcino es un nombre poco frecuente.,0
El disponedor organizó todos los materiales.,0
Ese bocudo no deja hablar a los demás.,0
La casquiblanda se rompió con facilidad.,0
Envinar el vino mejora su sabor.,0
La carosis afecta la piel en invierno.,0
El estudiantil presentó un proyecto innovador.,0
El otoizo es un término poco usado en medicina.,0
El cincoal se celebra con festividades especiales.,0
El opeuam es un instrumento musical tradicional.,0
El zapatudo caminó rápido hacia la plaza.,0
El fogonero mantuvo el fuego encendido toda la noche.,0
El chipirón es un marisco muy apreciado.,0
Ella es una persona promiscua según los rumores.,0
La envuelta del paquete estaba dañada.,0
El longor es un pez típico de la región.,0
Vitoriano fue un héroe local en la historia.,0
Su presencia es ubicua en todos los eventos.,0
El isquion es un hueso importante del cuerpo.,0
La laque brillaba bajo el sol.,0
Erika llegó temprano a la reunión.,0
La hidionda basura contaminó el río.,0
No debes desvalorar el esfuerzo ajeno.,0
La casa es arrendable para el próximo mes.,0
El producto defectuoso fue devuelto.,0
El hebillero perdió las llaves.,0
La oscilación del puente es peligrosa.,0
El licuante transformó la materia en líquido.,0
La desmedrada salud del paciente preocupaba.,0
La lejía sirve para limpiar y desinfectar.,0
Actuó desmoderadamente en la fiesta.,0
La enfiesta fue un éxito total.,0
Mandí llegó tarde al evento.,0
La espingardería es una colección de armas antiguas.,0
La callosidad en las manos es común en trabajadores manuales.,0
El jarameo causó risa en la reunión.,0
El descocho duró toda la noche.,0
La gordana comió sin parar.,0
El degollante fue brutal en la batalla.,0
Los mirobalanos tienen un sabor ácido.,0
El come es un insecto que daña las plantas.,0
El latirismo se relaciona con el ritmo cardíaco.,0
La licuefactiva mezcla fue perfecta.,0
Es importante desensoberbecer para aprender.,0
La ferostica se manifestó con fuerza.,0
El turbinto apareció tras la tormenta.,0
La rebajada fue considerable en el precio.,0
La etiopiana es una cultura rica en tradiciones.,0
El iliberritano escribió una novela famosa.,0
El balístico estudia el movimiento de proyectiles.,0
El alelamiento afecta la concentración de los estudiantes.,0
Admito que cometí un error en el informe.,0
Ese camba cojudo no sabe comportarse.,1
No seas cojudo y piensa antes de hablar.,1
Ese choto siempre llega tarde.,1
La cuca está escondida bajo la mesa.,0
No seas un forro con tus amigos.,1
La chocha de la abuela está bien cuidada.,1
Me duele el ocote después de tanto ejercicio.,0
Tiene un ojete muy raro.,1
No seas ortiva y colabora con el grupo.,1
Ese pelotudo rompió la ventana sin querer.,1
No seas pete y enfrenta la situación.,1
El pijotero nunca ayuda en el trabajo.,1
Pingo contigo,1
No seas tragasable con la comida.,1
Ese chupapija solo busca problemas.,1
El indio es experto en artesanías.,0
Lary es muy buena en matemáticas.,1
No seas chota y ayuda en la tarea.,1
Esa birlocha está dañada.,1
La chola vendía frutas en el mercado.,0
La imilla es una niña muy inteligente.,0
El llokalla canta muy bien.,0
El guarayo tiene un idioma propio.,1
El cunumi juega con sus amigos en el parque.,0
La kara del niño estaba sucia.,0
No seas maricon y haz tu trabajo.,1
Ese trolo siempre está en problemas.,1
El lechuguin necesita estudiar más.,0
El travesti participó en el desfile.,0
Ese hijo de puta no respeta a nadie.,1
El malparido fue expulsado del colegio.,1
Ese hijo de la gran flauta es muy problemático.,1
El bastardo no tiene vergüenza.,1
El pollerudo no sabe defenderse.,1
Ese de mierda arruinó la fiesta.,1
La prostituta fue arrestada por la policía.,1
La ramera cambió su vida para mejor.,1
El carnicero cortó la carne rápidamente.,0
El camionero llegó tarde al destino.,0
Eres un payaso cuando actúas así.,0
El petizo no alcanza la altura requerida.,0
Ese caradeconcha es muy arrogante.,1
El mongolico necesita ayuda especializada.,1
Ese baboso no entiende nada.,1
El imbécil rompió el equipo sin querer.,1
No seas estúpido y aprende la lección.,1
Eres un burro por no entender.,1
Eres un asno en matemáticas.,1
Eres un buey si no estudias.,1
Eres un nabo en esto.,1
Está trancado en sus ideas.,0
Ese luser no sabe trabajar en equipo.,1
El looser nunca gana nada.,1
¡Qué porquería de película!,1
¡Pucha! Se me olvidó la tarea.,1
Me duele el poto por tanto sentarme.,0
El bostero celebró la victoria con entusiasmo.,0
Ese mamapene no sabe comportarse.,1
El quemero siempre está quejándose.,0
El tatengue llegó primero al lugar.,0
El tripero vendió todas las entradas.,0
Ese pincharrata nunca ayuda.,1
El leproso de mierda fue aislado.,1
Ese canalla mintió a todos.,1
Esa colla e mierda no sirve para nada.,1
No te agacharsele el pico ante nadie.,1
Ese tragapene nunca se cansa de comer.,1
Es la penca del burro ese tipo.,1
Vamos a remojar el cochayuyo para la cena.,0
Estás agueonao si crees eso.,1
Ese ridículo se burló de todos.,1
"Conchetumadre, ¿qué estás haciendo?",1
Ese cochesumadre no sabe respetar.,1
"Conchesumare, me debes una explicación.",1
El reconchetumadre fue expulsado.,1
"Recochesumadre, siempre causando problemas.",1
"Reconchesumare, mejor cambia tu actitud.",1
No seas hueon y trabaja en serio.,1
Ese mamon no aporta nada.,1
Está ahuevonado después de la fiesta.,1
Ese ahueonao no entiende nada.,1
Qué aweonao eres a veces.,1
No digas huevada sin sentido.,1
El hueveo continuó toda la noche.,1
Ese culeado no ayuda en nada.,1
El culeao fue castigado.,1
No seas culiao y respeta las reglas.,1
Ese choro robó en la tienda.,1
Ese hijo de la perra no tiene respeto.,1
¡Chúpame la raja! No me molestes.,1
El traga sable siempre está presente.,1
Ese maraco no sabe lo que hace.,1
El olluo llegó tarde otra vez.,0
No seas culia y trabaja duro.,1
Ese cojudo de mierda arruinó el plan.,1
La cacorra estaba asustada.,0
Estás ahuevado con esas excusas.,1
El ano se inflamó por la infección.,0
Esa chica está bien arrecha en el partido.,1
El tipo está arrecho porque perdió la apuesta.,1
Siempre hay bochinche cuando llegan esos vecinos.,0
"No seas idiota, piensa antes de actuar.",1
Ese boletoso nunca trae nada bueno.,1
No me gusta el estilo tan naco de esa persona.,1
Es un cachón sin remedio.,1
Ese cacorro no sabe respetar.,1
"Parece caído del zarzo, no entiende nada.",1
Qué care chimba tienes al hablar así.,1
No seas care monda y compórtate bien.,1
La actitud caremonda no ayuda a nadie.,1
Ese careverga arruinó la fiesta.,1
"Esa cosa está bien chimbo, no sirve.",1
La abuela está un poco chocho últimamente.,0
Esa chuchesumadre es insoportable.,1
La chunchurria estaba vieja y amarga.,1
No seas chupelo con tus amigos.,1
No quiero escuchar a ese coma mierda.,1
Ese cule no quiere hacer nada.,1
No te metas a culear con personas ajenas.,1
Deja de culiar y haz tu trabajo.,1
Ese delputas solo trae problemas.,1
No soporta a ese doble hijueputa.,1
El doblehijueputa se burló de todos.,1
Ese fariseo finge ser bueno.,1
Deja de follar problemas donde no debes.,1
Esa garbimba no sabe ni cocinar.,1
Tiene gonorrea y no quiere ir al doctor.,1
El gorrero se aprovechó de todos.,1
Ese gran doble hijueputa merece castigo.,1
El grantriplehijueputa no cambia su actitud.,1
Prepararon un guiso delicioso para la fiesta.,0
Esa gurrupleta no deja de molestar.,1
El gurrupleto se fue sin pagar la cuenta.,1
Ese hijueputa arruinó todo el plan.,1
La perra ladra pero no muerde.,0
Ese huevón no hace nada en el trabajo.,1
La huevona se quedó dormida temprano.,1
Esa huevonada no tiene sentido.,1
Qué jartera estar escuchando esas excusas.,1
¡Jueputa! Eso no se hace.,1
El lameculo solo busca agradar al jefe.,1
No seas soplapollas y defiende tus ideas.,1
Ese lamparoso siempre está atento a todo.,1
Ese lichigo se cree muy inteligente.,1
No insultes llamando a alguien puta.,1
Esa malparida nunca cambia su actitud.,1
Ese mamelo es muy torpe.,1
La mamera de ese grupo es evidente.,1
No seas marica y enfrenta la situación.,1
La masturbación es un tema privado.,0
Es importante hablar sobre masturbarse sin tabúes.,0
Esa renegra no se deja pisar.,1
Masista,1
No seas pendejo y toma responsabilidad.,1
Esa pichurria no vale nada.,1
No uses ese pinche lenguaje ofensivo.,1
El piroba no sabe controlar su temperamento.,1
Ese pirobo causó problemas en la fiesta.,1
El pordiosero pidió comida en la calle.,0
El pullon nunca ayuda en el grupo.,1
"Sos una sapa, siempre metiendo chismes.",1
Sos un sapo y nadie te quiere.,1
Ese sapo hijueputa reveló el secreto.,1
Su madre es muy respetuosa.,1
No seas tontarrón y presta atención.,1
Ese triplehijueputa es el peor enemigo.,1
Ese zunga no sabe ni hablar.,1
Esa monda es insoportable.,1
Tiene cara de pepa y sonrisa falsa.,1
No seas care pepa con los demás.,1
"¡Chúpame la picha, no quiero hablar!",1
No seas traga huevos y defiende tus derechos.,1
Ese playo no hace nada productivo.,1
Me cago en su madre por lo que hizo.,1
El mico se escapó del zoológico.,0
La nica llegó tarde a la reunión.,0
Ese analfabeto no entiende las instrucciones.,0
No seas ignorante y aprende algo nuevo.,1
Es un pedófilo y debe ser denunciado.,1
Esa persona es asquerosa por sus acciones.,1
Tremendo mama picha,1
No seas care gorro y respeta las reglas.,1
No le gusta chupar verga en público.,1
Estás aguevado si crees eso.,1
Se ve aguevao después de la fiesta.,1
Esa panocha no es limpia.,1
No seas carebarro y arregla tus problemas.,1
¡Puchica! Eso no estuvo bien.,1
Tiene cara de carepija y actitud arrogante.,1
Ese careculo siempre está metido en todo.,1
El culantro creció en el jardín trasero.,0
Ese canazo rompió la ventana.,1
Eres un guevazo por no ayudar.,1
No vales picha si no das la cara.,1
Es una cagona y no enfrenta las consecuencias.,1
Esa cuite no tiene arreglo.,1
Se ve blandito pero es fuerte.,0
Tiene un bofe muy inflamado.,1
Ese bollo no tiene remedio.,1
"¡Qué cabrón, siempre haciendo de las suyas!",1
"No seas tan cabeciduro, escucha consejos.",1
Esa cherna no sabe ni lo que dice.,1
El churre de su ropa es impresionante.,1
Esa chusma arruina cualquier reunión.,1
"No seas comemierda, piensa antes de hablar.",1
"Eres una cucaracha, siempre escondiéndote.",1
"¡Qué descarado, ni se sonroja!",1
Esa tarada no entiende nada.,1
Ese tarado siempre mete la pata.,1
Su actitud calamitosa arruinó todo.,1
Ese calamitoso no puede hacer nada bien.,1
Esa burda excusa no convence a nadie.,1
Ese mandao hace todo sin pensar.,1
La morronga de su ropa es evidente.,1
Ese jodido no tiene solución.,1
"No seas pajuso, actúa con madurez.",1
Ese maldito no merece confianza.,1
"¡Qué pinga, no me importa!",1
Ese sanaco no entiende indirectas.,1
Ese mugroso no se baña nunca.,1
Esa tortillera no se esconde de nadie.,0
Ese verraco siempre está alborotando.,1
Es la más puta del barrio.,1
Ese picador no deja en paz a nadie.,1
Ese tirador no acierta ni una.,1
Ese mecaniquito no sabe arreglar nada.,1
Ese inflador solo habla y no hace.,1
Ese mentiroso de mierda no cambia.,1
Esa mentirosa de mierda siempre engaña.,1
Ese adulador busca beneficios propios.,1
Esa arrechera no se le quita.,1
Esa buena mierda no sirve para nada.,1
"¡Chinga su madre, qué fastidio!",1
Ese conazo no entiende límites.,1
Ese traga semen no tiene vergüenza.,1
Ese hijo de la gran puta arruinó todo.,1
Ese lambón siempre está detrás del jefe.,1
Esa maldita rata traicionó a todos.,1
Ese mama culo no tiene dignidad.,1
Ese mama huevo no aporta nada.,1
Ese carechimba no merece respeto.,1
"¡Chuta, qué desastre hiciste!",1
Ese gaver no sabe comportarse.,1
"¡Concha de tu madre, qué hiciste!",1
Esa cara de cojudo no convence.,1
Ese badulaque no sirve para nada.,1
Ese berzotas siempre mete la pata.,1
Ese bodoque no entiende nada.,1
Ese tetrahijueputa arruinó todo.,1
Esa vomitiva presencia molesta a todos.,1
Esa mugrosa no se baña nunca.,1
Esa maldita no merece confianza.,1
Ese charrán siempre está mintiendo.,1
Esa chorra no sabe ni hablar.,1
Ese chupóptero vive de los demás.,1
Esa abyecta actitud es inaceptable.,1
Ese energúmeno no tiene control.,1
Eres un esbirro sin personalidad.,1
Ese escolimoso no sabe comportarse.,1
Ese esputo no merece atención.,1
Ese estólido no entiende nada.,1
Esa serrana no se adapta a la ciudad.,1
Esa boba no sabe lo que hace.,1
Ese abanto no tiene rumbo.,1
"¡A tomar por culo, me voy!",1
Ese abrazafarolas no sirve para nada.,1
Ese adufe no tiene ritmo.,1
Ese alcornoque no entiende indirectas.,1
Ese alfeñique no puede con nada.,1
Ese andurriasmo no tiene sentido.,1
Ese arrastracueros no tiene dignidad.,1
Ese artabán no sabe lo que dice.,1
Ese atarre no aporta nada.,1
Ese barrabás siempre está causando problemas.,1
Ese barriobajero no sabe comportarse.,1
Ese bebecharcos no tiene modales.,1
Ese bellaco no merece confianza.,1
Ese belloto no sabe lo que hace.,1
Ese besugo no entiende nada.,1
Ese bobalicón siempre está distraído.,1
Ese bocabuzón no se calla nunca.,1
Ese bocachancla siempre habla de más.,1
Ese bocallanta no sabe lo que dice.,1
Ese boquimuelle no se detiene.,1
Ese borrico no entiende razones.,1
Ese botarate no sirve para nada.,1
Esa diarreosa no se controla.,1
Ese bucéfalo no tiene dirección.,1
Ese cabestro no sabe comportarse.,1
Ese cabezaalberca no retiene nada.,1
Ese cabezabuque no entiende indirectas.,1
Ese cachibache no sirve para nada.,1
Ese cafre no tiene modales.,0
Ese cagalindes no sabe lo que hace.,1
Esa cagarruta no sirve para nada.,1
Ese cagarse en todo no ayuda.,1
Ese calambuco no tiene sentido.,1
Esa calamidad arruinó todo.,0
Ese calduo no para de meterse en problemas.,1
"Pareces un calientahielos, siempre provocando sin motivo.",1
Ese calzamonas no tiene ni idea de lo que hace.,1
Hablar contigo es como tratar con un cansalmas.,1
"Ese tipo es un cantamañanas, nunca cumple nada.",1
"¡Vaya capullo, lo arruinaste todo otra vez!",1
"Con esa cara de caballo, no se le reconoce.",1
Ese caracartón no aporta nada en las reuniones.,1
"No seas tan caraculo, por favor.",1
Siempre pone su caraflema cuando no entiende nada.,1
"No invites al carajaula, siempre arma lío.",1
Qué carajote el que dejó la puerta abierta.,1
"No seas carapapa, responde de una vez.",1
Parece un carapijo hablando de política.,1
Ese cazurro no entendió ni una palabra.,1
El cebollino no sabía ni freír un huevo.,1
"¡Sal de esa estercolera, apestas!",1
"No seas tan cernícalo, piensa antes de actuar.",1
Ese chiquilicuatre se cree el alma de la fiesta.,1
"Deja de hacer chirimbainas, ya no tienes cinco años.",1
El chupacables arruinó el sistema eléctrico.,1
Nadie soporta a un chupasangre como tú.,1
Ese cierrabares nunca quiere irse a casa.,1
Tiene cara de cipote desde que nació.,1
"Le salió cojonudo el plan, lo admito.",1
Ese comebolsas está en todas partes pidiendo.,1
"No seas comeflores, que esto es serio.",1
Ese comechapas no sirve para el trabajo rudo.,1
¿Otra vez con el comestacas del barrio?,1
"No le digas conaso, que se molesta.",1
¡Qué actitud más inmunda la tuya!,1
Eres un auténtico cretino.,1
